Velo,SpinRate,HorzBreak,InducedVertBreak,PredictionChance
93.07,2232.0,8.88,14.39,0.26677962709863434
85.89,1737.0,14.15,7.04,0.3580758051247465
90.89,2279.0,9.57,18.17,0.2462473315972399
96.44,2461.0,16.28,7.07,0.3223677410899235
93.46,2179.0,13.31,9.21,0.3144540126179007
93.61,2343.0,4.17,19.14,0.22277136318203275
91.99,1957.0,18.34,0.61,0.40269836014474075
91.82,2021.0,15.82,7.47,0.34301564262160866
94.97,2536.0,4.93,18.26,0.22103340631391802
97.64,2426.0,9.7,17.54,0.24107355207554704
98.84,2167.0,13.61,6.29,0.332412420913648
93.04,2079.0,11.56,10.35,0.3067215893592863
93.05,2145.0,4.91,16.3,0.2483764447034954
56.74,1351.0,-0.76,13.16,0.3021635575460754
95.61,2438.0,16.67,9.21,0.3114592473186934
93.91,2701.0,10.51,14.37,0.250463260331556
92.29,2201.0,5.9,17.17,0.24426528649137863
94.83,2195.0,3.27,11.74,0.2665190011459475
88.72,2327.0,8.91,11.68,0.2803401749478166
95.03,1962.0,0.41,17.16,0.2381957572206716
91.28,2547.0,5.9,18.6,0.22276768499696475
95.23,2357.0,1.27,15.46,0.23307206227897995
94.25,2132.0,8.56,14.83,0.2673069607301454
96.19,2160.0,17.43,9.95,0.32283974918606345
94.45,2263.0,1.37,17.15,0.22861120020210798
91.49,2275.0,0.84,11.52,0.258517194168407
92.02,2540.0,2.9,13.49,0.24169023094915335
97.2,2474.0,6.36,18.15,0.22699426637425693
93.13,2284.0,15.6,12.94,0.29340044613022803
92.63,2294.0,8.04,14.28,0.26234715140160186
88.59,2008.0,18.37,10.12,0.33628094787986385
94.8,2122.0,5.38,16.9,0.2466656539059656
94.4,2337.0,8.0,21.2,0.22214325060011528
92.85,2274.0,7.28,16.78,0.24690636341060793
94.11,2474.0,11.97,18.21,0.24308428408429605
93.58,2090.0,13.58,1.0,0.3747813593444342
93.69,2233.0,12.47,6.45,0.32667556680913823
94.91,2519.0,4.04,18.23,0.2195793721777984
90.9,2141.0,1.55,20.73,0.21694280932354362
93.52,2138.0,8.87,16.88,0.25651016543900995
92.94,2255.0,14.44,16.48,0.27008968841934367
98.26,2250.0,13.4,14.78,0.2748975412041041
90.36,2174.0,13.86,18.59,0.2609436522821445
96.78,2138.0,17.69,9.91,0.32478980342830477
89.55,1877.0,12.68,11.53,0.31448091898831665
92.95,2421.0,16.12,13.67,0.2841430898924669
93.09,2171.0,14.24,5.07,0.3452349788901741
95.33,2204.0,5.49,14.09,0.25890176995452824
94.73,2188.0,5.58,18.93,0.23348955016924555
98.26,2304.0,12.15,17.72,0.251930175931742
95.05,2187.0,16.26,10.47,0.3148474223726981
94.57,2620.0,9.85,16.48,0.24024985421429107
94.28,2287.0,2.43,14.53,0.24457643344835064
98.43,2365.0,18.34,13.25,0.29378203652523677
91.34,2105.0,11.26,13.42,0.2863303773193556
96.63,2428.0,5.38,17.48,0.22998331146700166
92.69,2088.0,15.51,11.05,0.3147495650729558
92.72,2201.0,17.13,7.14,0.3398539013877023
92.48,2515.0,9.38,17.74,0.23741763121319226
92.47,2138.0,8.47,18.69,0.24572355029690893
92.1,2538.0,10.12,14.38,0.2571791021368865
86.88,2039.0,14.53,12.67,0.3064466983993252
91.45,2091.0,3.28,13.53,0.26234362928505667
93.28,2560.0,7.36,12.04,0.2610306282554586
90.31,2168.0,0.83,10.4,0.27025177702000897
94.62,2058.0,10.13,16.35,0.2663170555784806
97.1,2041.0,8.75,14.07,0.2752562258917478
97.06,2337.0,16.97,6.1,0.33705396401643456
93.39,1784.0,8.59,9.8,0.31507211424623943
92.98,2114.0,10.45,11.79,0.2925881007862008
92.9,2217.0,11.26,16.64,0.26154231546608614
95.7,2600.0,7.68,17.03,0.23180420934708024
91.15,2028.0,11.87,7.89,0.32694676740864625
91.75,2435.0,5.52,17.78,0.2303795314792254
94.72,2455.0,3.55,19.29,0.21556594823670602
95.93,2305.0,6.36,22.13,0.21392499281317107
96.3,2221.0,13.51,3.52,0.3489426178914265
94.08,1976.0,6.13,15.58,0.26294188031463644
93.05,2295.0,7.53,16.94,0.2457435392120493
85.98,2085.0,1.44,17.1,0.2397558614064032
97.07,2301.0,15.9,10.58,0.3064005575740798
90.78,2448.0,-2.94,11.79,0.23919005321225467
92.33,2340.0,11.6,16.96,0.2554936502889209
96.5,2396.0,7.48,15.48,0.247905270776971
94.11,2252.0,5.19,13.96,0.25715723469463075
92.95,1983.0,14.52,8.51,0.33315142790589186
90.46,2093.0,15.22,7.56,0.3373153454234723
93.91,2367.0,16.78,17.1,0.26790540611552977
88.76,2237.0,6.03,20.84,0.22498695089171597
93.96,2749.0,2.44,18.67,0.20482791817071333
93.57,2129.0,4.2,20.6,0.2239459097233592
94.37,2258.0,8.44,14.95,0.2605540216129163
92.19,2019.0,3.66,15.28,0.25637351691323884
94.48,2382.0,9.75,19.12,0.23580840627283198
93.45,2332.0,4.7,15.95,0.24155005938422117
95.55,2468.0,10.07,11.57,0.2749769174751083
93.89,2052.0,16.37,10.48,0.3224693622828676
93.81,2141.0,9.97,4.57,0.33531694610969204
92.86,2725.0,7.73,14.22,0.24289621240484988
95.63,2534.0,10.2,18.74,0.23229238954754486
92.51,2337.0,3.89,11.71,0.26310285177006826
95.47,2486.0,8.83,18.57,0.23155022919346036
91.48,2138.0,6.33,12.57,0.274812569547823
96.06,2551.0,-0.1,18.89,0.20424310367637222
91.81,1849.0,13.47,6.62,0.34970644647284027
95.07,2276.0,3.93,20.38,0.2179538497044275
97.21,2567.0,12.59,18.85,0.23618355437476313
93.69,2253.0,19.94,9.95,0.327618608184083
93.2,2120.0,13.16,10.02,0.3118625158428524
94.94,2001.0,5.89,9.27,0.2983713304433029
95.53,2310.0,14.67,4.59,0.3414571023890183
97.12,2283.0,11.27,15.63,0.2626286021389791
92.11,2192.0,6.6,17.07,0.24722863236292347
90.67,2064.0,5.53,16.27,0.2548064615003408
95.31,1926.0,17.97,9.45,0.34034182949287967
89.15,2200.0,16.09,7.59,0.33515866354758955
97.16,2302.0,8.98,11.59,0.2785509332540329
94.83,2372.0,7.29,18.27,0.2339485533652612
94.66,2135.0,17.26,9.16,0.3294231329551237
93.19,2243.0,5.63,18.62,0.23359243024566204
90.71,1994.0,12.56,3.69,0.35930641088562243
96.72,2390.0,12.16,9.08,0.29969394616880424
95.01,2739.0,9.39,17.37,0.22915518069603213
92.63,2030.0,16.35,5.62,0.35642085754992175
92.99,1849.0,5.25,9.2,0.3050759886967005
93.14,2023.0,1.7,17.78,0.2365825449006677
95.19,2151.0,12.39,13.41,0.28598398869155406
94.14,2631.0,7.81,20.15,0.21544770305713226
89.66,2175.0,17.22,6.93,0.344413331873197
91.85,2443.0,8.98,21.07,0.22208585011194706
94.54,2502.0,10.23,15.77,0.2502656825395018
93.6,2527.0,10.78,11.89,0.2733505608292144
94.99,2832.0,11.7,19.08,0.22263264027316748
94.87,2186.0,3.3,17.03,0.2374643153027886
92.92,2097.0,11.05,15.79,0.27125874093227687
92.55,2141.0,14.97,11.07,0.310305777394328
97.64,2326.0,9.69,14.92,0.25995373699821644
91.22,2258.0,2.63,8.82,0.28045655412049714
93.1,2290.0,11.46,16.87,0.25748466715134416
87.23,2173.0,4.99,18.72,0.23657062117402872
95.49,2075.0,10.4,8.21,0.3156166723671934
97.42,2285.0,15.0,12.25,0.29377785838882603
93.75,2350.0,13.24,14.76,0.271894502596798
90.94,2326.0,21.25,5.8,0.3572844788130297
93.34,2223.0,4.37,16.49,0.24237039737518112
97.34,2184.0,14.38,10.69,0.30646349477452706
92.38,2109.0,5.71,17.68,0.2448388898104476
89.28,2199.0,17.63,8.17,0.3364921083764931
98.24,2223.0,10.04,16.77,0.25478914475029996
92.48,2256.0,15.04,13.36,0.2907139730688603
95.3,2059.0,18.07,3.6,0.3733938120083457
93.01,2302.0,10.53,15.53,0.26192606958496173
93.92,2263.0,2.64,17.96,0.22795957147541743
96.4,2281.0,12.88,17.56,0.25669279700542413
90.28,2000.0,3.33,17.12,0.24678470500192576
94.57,2391.0,2.53,17.8,0.22308091968696053
96.63,2323.0,13.65,12.34,0.2875756624150975
94.67,2246.0,0.71,14.9,0.23939342412548176
97.99,2231.0,16.64,10.11,0.3148071452917001
92.86,2403.0,6.48,17.89,0.23326318744941277
95.29,2212.0,13.42,11.95,0.2951475305856082
93.95,2540.0,6.69,18.86,0.22276887624439176
92.01,2295.0,4.71,18.01,0.23265394172175796
87.54,2251.0,16.44,11.91,0.30662640759575666
87.3,2169.0,0.12,16.61,0.23474682646693518
94.82,2400.0,8.99,17.77,0.24009426434078643
98.55,2270.0,15.63,11.79,0.2988091824065702
92.56,2072.0,14.45,12.18,0.30502554606470766
96.48,2507.0,3.4,20.2,0.20804081988773604
96.91,2248.0,15.53,15.15,0.2798178174280926
93.37,2097.0,13.9,14.32,0.2884927349313089
95.8,2402.0,6.9,18.4,0.23059956461565342
92.03,2130.0,13.02,7.49,0.3277573515426638
92.95,2049.0,8.37,12.44,0.2852918833009652
94.09,2091.0,12.84,4.55,0.34764021653643534
92.0,2772.0,1.16,17.78,0.20581092585877037
94.34,2316.0,9.34,15.23,0.25900113481418385
94.27,1964.0,13.83,12.79,0.30371935156218594
95.0,2299.0,-1.82,10.48,0.2542311595942072
95.11,2263.0,11.59,15.73,0.26473809193356956
95.26,2538.0,17.18,10.85,0.2980571375873708
95.62,2389.0,7.13,19.48,0.22617096638923295
93.11,2343.0,9.64,18.38,0.24167276322891773
95.33,2324.0,6.73,17.63,0.23764788553721292
95.49,2284.0,14.17,15.57,0.27219003263001473
93.36,2243.0,8.86,16.24,0.25553459472605117
96.49,2182.0,13.83,13.96,0.28504782800055484
94.72,2257.0,3.05,19.89,0.21904808371453252
97.02,2385.0,6.44,18.43,0.22943955843913905
93.75,2392.0,2.78,22.79,0.19935793883986644
89.35,2262.0,14.3,16.91,0.26838848741775656
94.66,2115.0,15.88,8.47,0.33036600722722986
100.08,2394.0,5.93,15.76,0.24070605587169183
92.14,2075.0,9.6,17.65,0.2576114636672663
96.39,2368.0,6.59,18.25,0.2317277433809459
95.33,2529.0,8.05,16.47,0.23889278074361545
92.02,2241.0,10.5,16.61,0.25880911287511754
94.99,2318.0,14.57,12.06,0.29311659015832353
93.57,1905.0,9.25,13.59,0.2875693235245304
97.1,2319.0,15.87,10.11,0.30836866743893415
98.17,2449.0,7.6,15.05,0.24765435503553135
94.94,2164.0,14.24,10.93,0.30659809795865234
96.0,2128.0,14.68,15.72,0.2798242907871932
94.77,2084.0,15.04,4.86,0.3531291055445248
96.47,2270.0,9.77,15.56,0.25951993589990446
92.86,2176.0,17.97,12.56,0.30866224581556456
92.82,2271.0,8.08,18.68,0.23891231858639916
95.3,2524.0,10.25,19.51,0.2289165499238384
92.69,2053.0,16.36,1.91,0.38076121101613536
96.71,2410.0,14.06,10.17,0.2979641720535229
95.43,2386.0,6.36,17.9,0.23258899744132291
92.06,1961.0,3.17,17.62,0.2445452805568117
94.24,2232.0,7.21,14.94,0.25825848520636036
97.69,2368.0,18.34,1.26,0.3726300215463495
89.61,2254.0,0.96,19.37,0.21831827965996942
96.06,2320.0,3.6,17.65,0.22898398766805558
93.52,1905.0,5.02,17.74,0.25089969926826156
95.03,2449.0,8.34,18.89,0.2302446581994264
92.6,2161.0,13.43,8.56,0.3203255998367406
95.54,2380.0,1.61,10.82,0.2583716858541496
93.2,2187.0,16.94,11.69,0.3101503534805501
88.76,2090.0,18.18,6.76,0.3537571987770297
92.07,2171.0,17.36,11.89,0.3115572784450002
93.81,1980.0,11.1,10.06,0.3116067555122589
90.76,2190.0,4.89,18.24,0.23676773832383832
94.17,2163.0,11.65,14.81,0.27524876307663354
90.88,2086.0,12.11,8.79,0.31910311121975177
95.97,2242.0,11.8,17.27,0.25712563462980903
97.04,2511.0,8.77,19.25,0.22621114750726176
95.92,2206.0,4.57,19.02,0.22910764165798514
91.7,2252.0,6.47,18.14,0.2386511675001243
98.49,2526.0,3.99,14.94,0.23490448877782966
93.86,2416.0,16.28,17.05,0.2645303668448703
96.74,2424.0,8.3,16.73,0.24204773598071927
95.23,2175.0,15.12,4.49,0.350876054335475
92.1,2271.0,14.24,13.9,0.2844250191001046
92.39,2246.0,3.18,13.78,0.25338734245394884
95.08,2490.0,7.95,19.77,0.22296513994511535
93.9,1969.0,16.24,8.81,0.3372084170771074
94.12,2163.0,7.71,19.13,0.23950062902033525
88.73,2202.0,10.94,16.21,0.26551502363386287
93.75,2396.0,9.25,16.67,0.24742396543711198
94.36,1739.0,9.49,13.67,0.29539868928154367
95.35,2319.0,5.36,18.89,0.22749932516268315
96.38,2380.0,16.41,13.36,0.2873193583788311
95.79,2316.0,11.5,12.48,0.2808407711641178
92.8,2121.0,14.97,13.02,0.298933650216837
96.77,2033.0,11.3,13.98,0.2840535378270916
95.03,2675.0,3.46,19.25,0.20694890633477483
92.93,2317.0,19.01,3.81,0.3625684779398973
94.28,2162.0,8.06,18.98,0.24125397279060964
97.34,2575.0,9.2,17.95,0.23142404685602125
92.45,2224.0,8.97,13.37,0.2736370239425466
91.23,2365.0,3.77,19.62,0.21930167656503674
93.21,2330.0,6.92,17.87,0.2374640833701226
95.13,2226.0,1.73,16.22,0.2357511595283505
97.21,2561.0,10.25,11.41,0.2714684413645636
98.65,3015.0,6.98,15.43,0.2203386777656245
92.17,1997.0,4.57,18.3,0.2431426825389416
97.66,2297.0,16.02,11.07,0.30363031208129576
97.7,2295.0,13.83,8.7,0.31163384620190976
92.26,2149.0,8.99,15.15,0.2667992050781319
96.4,2365.0,3.97,14.74,0.24353151585387217
90.96,2331.0,8.22,17.61,0.2433014489682634
94.3,2213.0,11.35,14.93,0.27129232445865903
91.05,2059.0,16.67,2.97,0.37499108349640403
94.96,2281.0,12.73,14.88,0.27230581331005516
96.98,2405.0,-0.44,18.7,0.20953641444617968
97.24,2338.0,13.59,15.46,0.26789610650474954
87.9,2070.0,7.34,14.32,0.27221018032162847
95.32,2711.0,0.68,19.77,0.19628412090282604
92.69,2304.0,9.23,18.81,0.24002976125520076
92.43,2178.0,4.16,15.39,0.25013062391408075
92.71,2355.0,3.87,18.2,0.22669356814985317
95.63,2387.0,5.76,15.3,0.24481999138480395
92.18,1901.0,12.65,7.53,0.3379416061016313
97.59,2340.0,17.27,7.77,0.3266771690029011
96.64,2525.0,16.29,15.19,0.26922461134601844
95.85,2658.0,2.73,18.59,0.20870951433567017
88.24,2327.0,8.79,19.05,0.23832544710370782
90.41,2375.0,5.08,16.34,0.23987840536276192
90.9,2024.0,14.62,13.26,0.3019146686119301
92.66,2044.0,5.56,15.35,0.2601589975121133
92.99,2583.0,2.1,10.22,0.25527502983971734
95.12,2417.0,3.34,20.92,0.20829459808344822
95.12,1938.0,7.31,16.82,0.260540371211494
97.51,2234.0,13.88,3.32,0.3502750935882311
91.02,1982.0,11.8,14.31,0.2885654737518594
87.48,1951.0,18.16,2.34,0.39245906912182876
94.8,1854.0,12.45,14.32,0.2949430096830277
93.57,2316.0,0.75,18.17,0.219930303360253
92.94,2418.0,2.0,21.68,0.20206590705513924
92.54,1998.0,4.68,14.32,0.2656133983512815
94.21,2035.0,16.04,13.69,0.3016850130535677
93.66,2284.0,15.26,11.07,0.3036863660527238
98.68,2396.0,11.51,15.45,0.2586629438040769
95.42,2132.0,4.29,14.14,0.25830426717141025
98.89,2320.0,14.49,12.31,0.28948897165754384
99.14,2423.0,4.28,14.62,0.24148260718885922
94.27,2223.0,17.13,7.3,0.3368977174528639
93.28,2337.0,4.57,16.17,0.23985708384000656
94.86,2207.0,9.6,19.44,0.24087268725855399
98.27,2015.0,6.04,12.03,0.2798783619357335
90.15,2086.0,11.74,15.61,0.2760913685207612
94.79,2370.0,5.04,16.64,0.23663386663057628
87.02,2213.0,10.82,15.92,0.26707117396291485
98.24,2476.0,6.34,16.59,0.23466137854473207
97.8,2044.0,17.4,3.44,0.37167867367530405
91.72,2305.0,6.21,15.56,0.24976389544845104
93.23,2464.0,15.27,14.38,0.2751989477335425
96.09,2507.0,9.73,13.97,0.2580862939488055
99.14,2233.0,8.57,16.47,0.2514724380545542
95.04,2532.0,9.21,19.37,0.2266628389619279
92.39,2090.0,13.83,13.94,0.2913659687792847
92.71,2235.0,11.99,9.76,0.3043041646628012
94.49,2452.0,14.06,16.64,0.2585406609426247
91.36,2124.0,15.86,10.01,0.32139962290124935
96.28,2416.0,10.75,16.26,0.25203682552255324
93.83,2405.0,4.65,16.24,0.2366284192322226
94.01,2492.0,10.49,14.68,0.2577842302714497
91.17,2286.0,10.26,13.0,0.2774012949031865
93.17,2270.0,3.75,15.97,0.24155638026832876
95.0,2279.0,5.79,15.79,0.24709785511607277
93.73,2288.0,8.97,17.11,0.24887203632488278
92.22,2342.0,9.55,17.54,0.24641386831107653
92.22,2143.0,14.27,10.07,0.3144580242533691
93.94,2297.0,3.28,17.26,0.23194002641707412
95.49,2482.0,9.99,10.87,0.27826369846000476
92.77,2345.0,12.58,13.84,0.27599149911131715
93.81,2155.0,14.01,10.91,0.3069529755339612
90.84,1950.0,13.34,7.43,0.3390504670627164
95.13,2015.0,-0.46,16.11,0.2391987890138387
89.97,2123.0,13.08,7.8,0.32727879656502884
92.19,2277.0,10.2,16.5,0.2569034341627291
93.18,2287.0,12.79,12.68,0.28610385692829376
97.12,2114.0,16.59,11.07,0.314754518282825
97.23,2324.0,6.1,14.13,0.2543465716748311
92.74,2120.0,14.01,5.53,0.34420965225575695
92.36,2147.0,0.82,14.67,0.2460836255663199
95.65,2588.0,8.28,19.27,0.2222528185279241
92.22,2249.0,0.86,-0.09,0.330702922559849
90.33,2090.0,4.54,19.6,0.2329033911901793
92.95,2053.0,0.87,15.76,0.24403239268807575
90.53,2523.0,3.6,19.82,0.21194530175090143
91.68,2336.0,21.06,4.17,0.36687004312945654
92.03,2314.0,10.71,17.47,0.2513579772359919
92.73,2189.0,10.36,19.52,0.24415888295616528
89.98,2508.0,7.05,17.54,0.23343413097621968
96.53,2534.0,1.09,18.32,0.21044400892166545
94.27,2513.0,2.64,18.7,0.2141036224573671
94.46,2372.0,10.46,18.85,0.23962408432534227
92.68,2226.0,-0.48,19.62,0.21335489835252938
96.58,2300.0,12.13,10.47,0.29540592794214804
93.99,2187.0,11.7,17.57,0.25839541982711256
96.51,2218.0,15.21,11.0,0.3058842376471822
91.41,1816.0,4.54,16.01,0.2641276341120379
92.1,2140.0,-0.34,20.97,0.21055974633675886
94.39,1998.0,8.87,18.58,0.25273603944212186
93.1,2424.0,2.92,19.08,0.21682382459800845
93.54,2331.0,5.94,17.26,0.23788977995821203
93.19,2618.0,-0.55,9.34,0.2510393142069424
99.53,2045.0,14.54,9.16,0.3226555896803816
91.12,2070.0,2.92,16.05,0.24818196574617352
93.14,2211.0,13.76,15.02,0.2785983912245693
95.84,2394.0,9.59,16.61,0.24794786042783315
89.87,2470.0,14.01,13.61,0.27714845785312275
95.9,2377.0,7.54,17.84,0.23629006458613955
93.89,2207.0,13.01,10.37,0.30455976742394664
96.98,1930.0,4.53,14.4,0.26589041851544754
94.21,2211.0,4.59,16.55,0.24281469099625003
97.88,2170.0,19.95,10.12,0.32876035345004745
95.55,2021.0,4.91,15.57,0.25684421628612386
86.73,1888.0,-1.15,11.61,0.2716056247240441
96.62,2480.0,14.02,12.84,0.27834082644347213
95.42,2011.0,12.13,13.6,0.2905642962295367
98.01,2405.0,4.58,17.2,0.22972632279820066
93.48,2208.0,11.31,18.88,0.24922330359202044
96.02,2165.0,8.59,14.63,0.2663073572331557
95.9,2212.0,16.41,6.52,0.33941500129689717
87.92,1969.0,12.36,10.2,0.31812614957583646
89.07,2414.0,11.64,18.09,0.24742232081415913
92.53,1938.0,13.45,12.03,0.30937184704559084
89.59,2048.0,14.61,9.03,0.3283350742025129
94.87,2245.0,16.07,9.58,0.3171132625048014
93.6,2245.0,18.19,11.09,0.3149490730225526
91.78,2301.0,4.74,19.62,0.22417188381518383
95.91,2379.0,7.74,18.64,0.23249106566705735
91.31,2309.0,5.71,14.88,0.252128048762838
96.05,2444.0,17.76,10.24,0.30794661275685986
96.71,2104.0,11.0,12.06,0.2914463010715936
93.54,2297.0,14.42,15.23,0.2751883968108746
93.47,2248.0,2.19,16.5,0.23524128837923586
97.6,2331.0,12.68,13.5,0.27685041596392185
91.73,2279.0,2.07,16.54,0.23409699585469626
94.68,2152.0,7.14,12.51,0.27556611047918655
95.91,2182.0,19.34,11.1,0.32071052418090373
92.93,2219.0,10.7,15.44,0.26670879309152207
95.54,2072.0,7.33,16.71,0.2551173727482933
95.6,2019.0,15.95,11.04,0.3183287455862011
95.18,2099.0,10.39,13.24,0.28332371695877023
95.43,2226.0,15.15,10.59,0.30838367609088757
97.14,2464.0,9.48,17.79,0.23771947680255376
96.9,2295.0,11.54,17.44,0.2527120794487228
94.06,2229.0,8.11,17.52,0.24660106514137453
91.88,2229.0,5.34,18.99,0.23194202814880696
93.12,2204.0,9.86,16.77,0.2572338948766655
93.95,2262.0,7.51,17.89,0.2415463822398803
97.51,2400.0,3.65,17.75,0.22479746881466467
97.72,2286.0,10.46,12.53,0.2779364673624981
92.39,2083.0,8.12,15.72,0.2638709010400098
98.37,2269.0,11.57,15.26,0.2657383793703115
95.3,2235.0,13.49,2.47,0.3557306564493968
94.89,2542.0,11.03,19.45,0.23073367534063663
96.48,2282.0,13.06,16.5,0.2631775573846857
96.05,2122.0,9.64,14.93,0.2696061866747515
93.75,2213.0,8.91,20.1,0.23562371539810786
93.68,2022.0,17.81,10.65,0.32774932984409594
94.26,2211.0,9.88,17.15,0.25436720782004996
94.84,2181.0,12.41,13.58,0.283761481365703
92.59,2209.0,3.82,19.4,0.2262937216839621
98.31,2424.0,15.19,11.63,0.2911190332261193
94.76,2233.0,16.05,6.37,0.3386631927307547
96.49,2297.0,6.8,18.56,0.2335453309368566
96.91,2304.0,5.66,16.39,0.2416181398134458
96.34,2219.0,11.71,16.1,0.2644154776170505
88.08,2045.0,8.55,16.92,0.2617606338197154
93.11,2606.0,1.87,15.81,0.22350953817362398
90.84,2195.0,2.28,17.72,0.23223213778943283
95.09,2243.0,9.1,16.22,0.25561849603487896
92.47,1953.0,11.48,14.56,0.28678611681769084
93.23,2197.0,6.05,12.62,0.2702215514518026
95.26,2460.0,10.43,16.77,0.2468165033410553
91.13,2373.0,4.61,17.95,0.22983641840707011
90.33,2499.0,1.66,20.2,0.20623771474761507
94.21,2344.0,2.97,20.25,0.2138117274739527
91.0,1996.0,5.15,13.88,0.27030890491163184
94.12,2159.0,5.52,16.97,0.245360191755576
92.99,2231.0,4.41,16.74,0.2409243533335419
95.73,2215.0,13.87,16.21,0.2705982260331127
98.51,2118.0,15.94,3.91,0.3590217413626333
91.77,2108.0,9.11,14.23,0.27461947985859536
94.94,2317.0,14.96,12.57,0.29127790057414865
96.32,2151.0,5.9,17.29,0.24412255079158246
93.44,2263.0,8.04,14.03,0.26483373749166356
95.18,1980.0,11.62,17.44,0.26768391349858656
92.83,2194.0,0.81,16.61,0.2334149751615225
93.94,2496.0,3.09,18.62,0.21643538000797935
93.67,1850.0,12.31,9.42,0.32628146703890426
88.72,2260.0,6.32,16.84,0.24616098001035214
91.38,2491.0,0.24,13.09,0.2388571441586443
95.01,2298.0,11.09,15.96,0.2604343615726024
94.79,2415.0,10.54,15.19,0.2581193073986687
96.71,2209.0,12.77,16.45,0.26580170942118725
92.51,2328.0,1.51,14.13,0.24316728725824124
87.81,2184.0,8.55,21.05,0.2331252377874087
94.64,2498.0,7.64,16.07,0.24151025125888628
95.96,2447.0,6.73,18.47,0.22788020350022653
91.55,2199.0,9.7,15.75,0.26346974364549947
95.58,2219.0,11.89,16.03,0.2656705271605975
97.01,2257.0,8.3,19.71,0.23294749901509343
95.12,2681.0,5.56,22.8,0.19489415031300789
93.21,2329.0,9.74,18.45,0.24212261062934679
93.19,2376.0,7.7,18.1,0.23644251636283947
93.6,2155.0,6.19,16.11,0.2523953570092861
96.34,1920.0,9.73,17.65,0.26312890112553444
89.86,2515.0,8.65,16.19,0.24485107216765922
91.24,2197.0,17.98,4.74,0.359881014838849
92.41,1893.0,10.26,12.04,0.3013723068250627
93.35,1991.0,17.77,7.41,0.3508946129363864
95.47,2397.0,7.85,15.56,0.24887981618410107
95.03,2513.0,7.21,17.56,0.2315890445297659
95.05,2148.0,10.25,13.98,0.27625488474226984
92.94,2441.0,16.1,11.28,0.29773635717138197
90.09,2349.0,13.08,15.85,0.26668041096444056
93.64,1974.0,5.67,11.32,0.2869917873642335
91.52,2115.0,14.68,1.99,0.3714969495627768
92.69,1965.0,9.52,16.15,0.2707247217717104
94.93,2003.0,14.43,13.48,0.29911768491047275
95.61,2504.0,2.97,19.24,0.21211443406605843
95.28,2305.0,3.04,13.38,0.2514626050641552
90.39,2398.0,6.28,20.45,0.22057888952618884
93.92,1988.0,4.49,15.2,0.2598741171902218
94.98,2170.0,15.3,10.44,0.3128020696387067
94.05,2434.0,10.13,18.84,0.23633782090497196
89.97,2015.0,15.99,8.42,0.338486023491399
92.72,2064.0,0.53,17.94,0.2310396566805795
93.88,2642.0,-1.29,12.35,0.2313935531468056
93.59,2194.0,12.04,15.99,0.268324887911375
95.99,2441.0,7.18,19.09,0.22607947589318558
91.79,2165.0,3.24,22.69,0.21021109351550202
88.4,2341.0,6.86,17.56,0.24041283481856487
92.51,2009.0,14.76,13.83,0.29880127240309934
95.86,2047.0,0.23,16.45,0.2376259740575637
93.53,1837.0,11.09,3.42,0.3629982987009372
92.28,2085.0,8.65,16.69,0.25981763345013215
92.77,2190.0,4.82,17.29,0.24089620443874887
92.59,2125.0,14.45,4.77,0.3506299441817122
95.48,2177.0,12.06,14.73,0.2757395261299605
95.61,2302.0,3.93,17.37,0.2322509115490617
91.39,2038.0,11.1,8.19,0.32183384465362985
90.02,2006.0,14.28,0.76,0.3853463996160672
98.59,2387.0,7.15,14.25,0.25335045623692176
96.89,2418.0,7.32,21.52,0.21465247763937262
98.21,2482.0,9.22,17.32,0.23835638069956633
96.59,2367.0,7.51,16.52,0.2434854467369763
92.28,2160.0,6.8,18.87,0.23926180511351713
93.24,2084.0,16.17,10.99,0.3172249665961768
93.67,2609.0,0.76,13.98,0.22974349883047038
92.38,2020.0,5.79,17.23,0.2513900071383917
95.11,2280.0,7.67,14.59,0.2590845765819209
91.43,2432.0,-3.23,7.55,0.2623871131546342
94.78,2215.0,9.25,15.46,0.26174074873045694
92.13,2359.0,6.54,15.47,0.2486899331861355
96.1,2638.0,-4.23,13.02,0.21950779319620448
93.45,2333.0,5.35,17.64,0.23420790512973183
99.11,2577.0,7.32,18.24,0.2241686351153431
90.09,2254.0,12.5,13.41,0.2837333219044667
91.84,1965.0,15.08,8.23,0.3383516320946765
98.99,2254.0,19.91,9.71,0.3264916393413409
94.63,2239.0,6.09,17.34,0.24131319689972702
94.88,1999.0,19.53,8.21,0.3503584978677649
93.95,1938.0,9.87,10.03,0.3098409502034267
92.75,2418.0,9.1,18.73,0.23530435809891687
89.27,2277.0,5.64,19.1,0.2312035755025788
94.38,2467.0,17.85,8.84,0.316785587791031
93.99,2305.0,10.91,19.92,0.23809699153187353
95.4,2029.0,18.0,6.62,0.3540026089530703
97.81,2262.0,12.99,16.28,0.264574119188329
92.43,1978.0,15.63,2.52,0.3781319672916014
96.05,2495.0,9.09,20.75,0.22035669430724106
93.33,2244.0,7.09,17.29,0.24466669514531145
97.3,2349.0,7.34,14.95,0.2521650029206259
93.86,2154.0,11.71,11.42,0.296491848125796
92.97,2152.0,14.85,5.62,0.3446826423308031
93.16,2242.0,2.88,18.22,0.22838695675977927
90.13,2232.0,12.35,15.84,0.2698724003603747
93.64,2201.0,15.03,14.5,0.2858445478307866
